,title,title_label,description,description_label
93,롯데관광개발  제주 드림타워 신규 채용 박차   그랜드하얏트 로 운영 예정,0,김진희 롯데관광개발 인사총괄 상무는  코로나  확산을 우려해 화상면접으로만 채용이 이루어지면서 채용 과정에 애로가 적지 않았다 며  이번 면접으로 개장을 앞둔 제주 드림타워 복합리조트 신규 채용에 만전을  ,0
94,강동구  학생 안전 위해 학교방역용 소독약품 지원,0,이정훈 가  코로나 로부터 안전한 등교환경을 조성하기 위해 초 중 고  개교에 학교방역용 소독약품을  등에서  코로나  확진자가 발생하며 우려의 목소리가 커지고 있다  이에 강동구는 지역 내 초등학교  개교  ,0
95,광주시   코로나  확산 우려 현충일 추념행사 취소한다 ,0,박재천 기자   신동헌 광주시장 사진 경기 광주시 제공  경기 광주시가  코로나  확산 우려로  올해는  코로나  확산 예방을 위해 시장  보훈단체장  국회의원  도 시의원이 참석하는 규모로 행사를  ,0
96,늘어나는 혼술 홈술족 겨냥한 안주   제품 인기,0,신종  코로나 바이러스 감염증 코로나  확산과 주  시간 근무 이후 약속이나 회식이 줄면서  홈술 집에서 마시는 술  및  혼술 혼자 마시는 술  문화가 더욱더 빠르게 성장하고 있다  이로 인해  가정간편식  안주  ,0
97,교육부  수도권 지역 대상 학교 밀집도 최소화 조치 시행,1,박백범 교육부 차관이  일  수도권 지역 대상  강화된 학교 밀집도 최소화 조치 시행  브리핑을 하고 있다 사진 교육부  교육부 유은혜 부총리 겸 교육부장관 는 최근 수도권 서울  경기  인천  지역  코로나  확진자 증가에  ,0
98, 트렌드톡톡  잘못된 다이어트 하지 말아요 요요현상 없이 살 자,0, 코로나 로 외부 활동이 제한되면서 활동량이 줄어들자 살이 확 쪘다는 의미인데요  하지만 급격히 찐 살을 빼기 위해 잘못된 다이어트를 했다가는 요요현상을 부를 수 있습니다  요요 현상이 반복되고 체중 변화가 심한  ,0
99,송영길  시간은 우리 편 방위비 협상 무효화되면   전액 부담 ,0,그는  아무래도 주한미군 근로자가 없으면 주한미군이 제대로 기능하기 어렵다 라며  특히 지금과 같은  코로나  정국에서 여러가지 경비  청소  관리 업무들을 주한미군 근로자들이 제공하고 있었는데  노무 제공 없이는  ,0
100, 코리아   코로나  극복 위한 지원 확대,0,통해  코로나  극복을 지원하겠다고 밝혔다   코리아는 임직원들의 자발적 모금액과  재단의 출연금을 합쳐 총  억  천 만원을 희망브리지 전국재해구호협회에 기탁했다  이 기부금은  코로나  방역을 위해 노력하는  ,0
101,완도에 대규모 호텔 리조트 들어선다,1,김영록 지사는  국립난대수목원 유치와 함께 블루투어 관광산업의 초석이 될 이번 호텔 리조트 투자기업과 협약은  코로나 로 위축된 지역 관광산업에 활력을 불어넣을 것 이라며  전남에 투자한 것을 참 잘했다는  ,0
102, 속보 경기도   코로나  취약계층 지원방안 발표,0,경기도   코로나  취약계층 지원방안 발표,0
103,한국핀테크지원센터   핀테크 리더스 아카데미  온라인 전환 월부터 기존 대 ,1,이번  월에는  코로나  확산 방지를 위해 기존 대면 강의를 비대면 실시간 온라인 강의로 전환해 진행된다  각 교육과정마다  개월씩  명 내외의 수강생을 대상으로 수업을 진행하며   코로나 가 완화되면  월  ,0
104,강원도  코로나  극복 위해  조원 풀었다 ,0,소상공인 구직자 건설업 맞춤 지원  전통시장 등 소비심리 개선 두드러져  사상 유례 없는 신종  코로나 바이러스 감염증 코로나  사태로 침체된 지역경제를 위해 강원도가  조원에 가까운 긴급자금을 투입한  ,0
105,서울대병원 국제백신연구소   코로나  백신 임상시험 돌입,0,사진 서울대병원 국제백신연구소와 서울대병원은  일 서울대병원에서  코로나  백신 국내 임상시험을 위한 계약을 체결했다   코로나  백신의 임상시험이 이뤄지는 것은 이번이 국내 최초다  임상시험은 두 단계로 나눠  ,0
106, 개 생보사 대표 중 관심도 톱은  교보생명 신창재 회장 호감도는 최저 기록,0,주요  개 생명보험회사 대표 중 신종  코로나  바이러스 코로나  확산기인 최근  개월동안 언론과 소비자들의 관심을 가장 많이 받은 이는 신창재 교보생명 회장인 것으로 나타났다  이는 풋옵션으로 인한 재무적  ,0
107,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가  코로나 로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
108, 손보 콜센터 직원  명 추가 확진,1, 손해보험 콜센터 직원  명이 신종  코로나 바이러스 감염증 코로나 에 감염된 것으로 확인됐다  보험사 콜센터와 전화영업점을 중심으로 집단감염의 우려가 또다시 제기되고 있다   일  손보에 따르면 자가 격리  ,0
109,모테기   외무상   무슨 생각인지 모르겠다  제소로 결론 안나 ,0, 월 예정이었다가  코로나 로 연기된 시진핑 중국 국가주석의 일본 국빈방문은  월 이후가 될 것이라고 예상했다  모테기 외무상은  외교 일정상   정상회의   월로 예정된   정상회의가  시 주석의 국빈방문보다  ,0
110,맨유  쿨리발리 영입에  억 제안 스카이스포츠 ,0, 코로나  바이러스로 대다수 팀이 재정적 타격을 입은 가운데  제 아무리 맨유라 해도 돈 문제에 있어 민감할 수밖에 없다  현재 쿨리발리는 만으로  세   년 뒤면 서른이다  맨유가 무리하게 영입을 추진할지 궁금하다 ,0
111,미국  중국에 항공기 운항금지 등  제제 폭탄 ,0,하지만 홍콩 경찰은 신종  코로나 바이러스 감염증 코로나  확산 우려로 올해는 이를 불허했다 홍콩에서   톈안먼 민주화 시위 가 금지된 건  년 만에 처음이다  집회 주최 측이 이에 대해서 반발하며 집회 강행을  ,0
112,  경남 김해에 제  데이터센터   건립한다,0, 은 자체 보유한 통합 클라우드 서비스  의 사업확대와 더불어  포스트  코로나  시대로 본격화된 디지털 전환으로 클라우드 수요 급증이 예상됨에 따라  의 데이터 수용 능력을 넘어선 새로운  ,0
113,법정의무교육 산업안전보건교육 관리감독자교육 등 한국사이버진흥원 온라인 ,0,현장을 진두 지휘하는 관리감독자의 경우 연간 이수 교육 시간도 다른 법정의무교육에 비해 긴 편이며  산업안전보건법 및 일반관리에 관한 사항들까지 많은 항목들을 학습하여야 한다 최근  코로나  사태로 인하여 사회적  ,0
114, 공부가 머니  등교 개학 대비  특급 정보  대방출,0, 공부가 머니 에서  코로나  이후 등교 개학을 맞은 학생들을 위해 전문가들의 특별한 솔루션이 진행될 예정이다  오는  일 방송되는    공부가 머니 에서는  코로나 의 영향으로 순차적으로 등교를 시작한 학생과  ,0
115,  주가 지원 일단락 월   매입   감소,0,신종  코로나 바이러스 감염증 코로나  확산으로 금융시장이 혼란했던 지난  월 하순 일본은행은 하루 약  천억엔 규모의  를 매입해 주가 바닥이 균열되는 것을 막았다  시장이 다소 진정되자 일본은행은  월  ,0
116, 차관동정  박선호  건설현장 방문해  안전관리 수칙 철저히 준수 ,0,방문해 코로나  방역 및 안전관리 현황을 점검하고 현장 관계자 및 근로자들의 노고에 감사의 뜻을 전했다  이날 국토부에 따르면 박 차관은  코로나  예방조치 및 안전관리 현황 등을 보고 받은 뒤 현장 관계자들을 만난  ,0
117, 더벨  워치   은행업은  항공모함 국민은행  지속가능성이 원칙 ,0, 코로나  위기에 액션플랜 재점검  리스크관리 통해 은행 회복력 강화  최철수 리스크전략그룹 전무 사진  리스크 분야에서 잔뼈가 굵은 최 전무에게도 올초 발생한  코로나 는 예상치 못한 복병이었다  국민은행은  ,0
118,동서발전  인도네시아에  코로나  방역 물품 지원,0,칼셀  발전소 위치한 칼리만탄 따발롱 지역에 방호복  벌 등 전달 한국동서발전이  일  코로나 가  따발롱 지역은 동서발전이 칼셀  발전소를 운영 중인 곳으로  동서발전은 방호복  벌과 방역고글 등  코로나  ,0
119,철강업계 최대 행사  철의 날  결국 취소,0,매년 철강업계 최대 행사로 꼽히는  철의 날  기념식이  코로나  재확산 우려로 결국 취소됐습니다  한국철강협회는  최근 이태원발  코로나  감염이 부천 물류센터 집단감염으로 번지는 등 재확산 등을 고려해 오는  일  ,0
120,군포시청  서울  번  리치웨이 근무 군포로 번길 거주 ,1,  군포시청 페이스북 경기 군포시청이 신종  코로나 바이러스 감염증 코로나  타지역 확진자 관내 이동경로를  일 공개했다  군포시청에 따르면 타지역 확진자인 서울  번 환자 남 는 최근 확진자가 다수  ,0
121, 동정 김창호 영동부군수,0,김창호 충북 영동부군수 아시아뉴스통신   김창호 충북 영동부군수는 일 영동읍 일원에서 펼쳐지는 코로나  대응 생활방역활동에 참여한다   아시아뉴스통신 김성식 기자 ,0
122,의성교육지원청  농산어촌 지역 순회 방과후학교 전문강사 연수회,0,이번 연수에서는 농산어촌 지역 순회 방과 후 학교 전문 강사의 청렴 서약  안전 교육   코로나  예방 강조 사항  아동학대 예방교육  전문 강사의 기초소양 등을 교육했다 교육지원청은 등교수업이 실시됨에 따라 우수  ,0
123,보성군 보성군공무원노동조합   년 단체교섭 상견례  개최,0,노조 측 교섭 대표인 안시영 위원장은  코로나  상황에서도 노조와 긴밀히 소통하며 흔들림 없이 보성군을  한편  이날 단체교섭은 철저한 방역수칙을 준수한 가운데 개최됐으며   코로나  상황임을 감안해 교섭일정을  ,0
124,토트넘   코로나  확진자는 선수 군 핵심 자원은 아니다 ,0,손흥민이 활약 중인 토트넘 홋스퍼의  코로나 바이러스감염증 코로나  확진자는 선수인 것으로 밝혀졌다  해당 선수는  군 핵심 자원은 아닌 것으로 알려졌다  토트넘은  일 한국시간  구단 공식 웹사이트를 통해  ,0
125, 창의성과 다양성 으로 다가오는 국내 인디게임 행사,1,있거나  코로나 로 인해 홍보에 난항을 겪고 있는 인디게임들을 도와주고 있다  인디게임은 보편적으로  올해도 어김없이  월에 오프라인으로 개최될 예정이었으나   코로나 사태로 인해 현장 행사를 취소하고  온라인  ,0
126,서울시   포스트  코로나  이끌  개 유망 혁신기업 전 세계에 세일즈,1, 코로나  시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다   코로나  ,0
127,창녕군  초 중 고생들에게 생수 배급,0,경남 창녕군은  일부터  코로나  집단감염 예방을 위해 초 중 고  개교 전 학생  명에게  인당  병  군은  코로나  예방을 위해 지난  월  만 매의 마스크를 각급 학교에 배부했으며 이번에는 총  만 병의  ,0
128,  현대중공업 대우조선 결합심사 재개,1, 일 조선업계에 따르면 유럽연합  집행위원회는 지난  일  코로나  확산 여파로 인해 일시 유예했던  그러나  코로나  확산으로 심사 관련 자료 수집 등에 애로가 발생하자 지난  월  일부터 심사를 유예했다  당초   ,0
129, 세줄포토  정말 당분간만 휴관인가요 ,0, 일 오전 서울식물원 입구에  코로나 로 인한 휴관 안내문이 설치되어 있다  김재호 기자  베이비뉴스개방되어 있는 서울식물원의 야외공간을 이용하기 위해 찾은 관람객들  김재호 기자  베이비뉴스 서울식물원이  코로나  ,0
130, 브로드밴드   블러썸 청소년영상제  출범식 개최,0,출범식은  코로나  확산에 대응하기 위해  브로드밴드 화상회의 서비스  스마트 컨퍼런스 를 통해 진행되었으며  행사에는 영상제를 공동 주최하는 최진환  브로드밴드 사장  김명중   사장과 장용석 연세대학교  ,0
131, 코로나  대구 상원중학교  학년 확진 교내 접촉자  ,1,대구의 한 중학교 학생이 신종  코로나 바이러스 감염증 코로나  확진자로 나타난 가운데  그 간 등교한 적은 없어 해당 학교 내 접촉자는 없는 것으로 파악됐다   일 대구시에 따르면  달서구 상인동 소재  상원중학교 에  ,0
132,경북 영천에서  대 여성 해외 입국자  코로나  확진  보건당국 긴장,1,경북 영천에서  대 여성 해외 입국자가  코로나  확진 판정을 받아 영천시 보건당국이 바짝 긴장하고 있다  영천지역은 지난  월 일부터  코로나  확진자가 나오지 않고 있다  영천시에 따르면 지난  일 오전  시쯤  ,0
133, 로봇  서초구청 출입자 발열체크,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
134,국토교통과학기술진흥원  헌혈 캠페인 동참,0,국토교통과학기술진흥원 원장 손봉수 은지난 일부터 닷새간에 걸쳐  코로나  관련 헌혈 캠페인을 진행한다고  일 밝혔다  이번 캠페인은  코로나  사태 장기화로 인한 혈액수급 위기 극복에 힘을 보태기 위해  ,0
135,양구소방서  개청  주년 맞아 새로운 각오 다져,1,이번 기념식은  코로나 로 인해 소방서 자체 직원만 참여한 채 지난  년간 활동 영상을 시청하는 등 간소하게 진행됐다  소방서는 지난해  월  일 개청한 이후 취약계층 주택용 소방시설 보급 주요시설 소방훈련 대민 지원  ,0
136, 로봇이 똑똑하게 체온 측정해요 ,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
137,한국판 뉴딜  이름이 중요한 게 아니다  김상철의 경제 톺아보기 ,0, 코로나 로 인한 비대면과 디지털 경제의 확산이라는 구조적 변화에 선제적으로 대응해 경제구조 고도화와  포스트  코로나  시대의 혁신성장을 준비하기 위한 일련의 계획에 한국판 뉴딜이라는 이름을 붙인 것일 뿐이다  ,0
138, 코로나  예방 위해 서초구청에 배치된 인공지능 로봇,0,적외선 카메라와 안면인식 기술이 탑재된 인공지능  로봇이  일 서울 서초구청 출입문에 배치돼 구청 출입자들의 체온 측정과 마스크 착용 유무 및 올바른 마스크 착용 여부를 체크하고 있다      ,0
139,강원  감자 산나물 아스파라거스 이어  일부터 토마토 판매 나선다,0,농민들의  코로나  극복을 위해 강원도가 토마토 판매에 팔을 걷어 붙인다  올들어 감자  산나물  자랑하는 강원 토마토를 널리 알리고  코로나 로 고통 받는 농가의 소득에도 보탬이 되도록 하겠다 고 말했다  춘천,0
140,수출쇼크에 경상 재정  쌍둥이 적자  경제 버팀목  휘청 ,0,신종  코로나  바이러스 감염증 코로나 으로 미국  유럽 주요국 등에서 강도높은 봉쇄조치가 이어지자  월 수출부터 그 여파가 나타나기 시작했다  수출과 수입의 차이인 상품수지가  억 만달러에 그치면서  년  ,0
141,경기도 지자체  택배기사 등 취약노동자에  인당  만원  소득손실 보상금 ,0,경기도에서  코로나  진단검사로 일을 하지 못하게 되는 택배기사와 영세사업자 등 취약노동자들중  이는 쿠팡 물류센터 집합제한 금지 등 수도권을 중심으로  코로나  집단감염 재확산에 따른 방역 조치 과정에서  ,0
142, 코로나  예방 위해 서초구청에 배치된 인공지능 로봇,0,적외선 카메라와 안면인식 기술이 탑재된 인공지능  로봇이  일 서울 서초구청 출입문에 배치돼 구청 출입자들의 체온 측정과 마스크 착용 유무 및 올바른 마스크 착용 여부를 체크하고 있다      ,0
143,구명조끼 빵 봉지 등 태안서 또 미확인 보트 발견,1,마을 주민은  아침 눈만 뜨면 어디선가 보트나 선박이 들어왔다는 소식에 불안하다 라며  코로나 로 힘든 시기에 이런 일까지 자주 발생해 마을 분위기가 어수선하다 고 말했다   톱스타뉴스 ,0
144, 코로나  질본의  청  승격과 연구소의 복지부 이관,0,정부는 이번 조직 개편은 신종  코로나 바이러스 감염증 코로나  사태를 계기로 감염병 사태에 더욱 신속하고 전문적으로 대응하고 보건의료 전반에 대한 연구를 강화하기 위한 것이라고 설명했다  이번 정부조직법  ,0
145, 반도 행복의 나라로  칸 영화제 초청작 선정,1, 코로나  여파로 개최가 사실상 무산된 칸 영화제가 올해 초청작을 선정해 발표했습니다  한국 영화는 연상호   코로나 로 개최가 무산된 가운데서도  편의 초청작을 선정했는데  한국 영화는 연상호 감독의  반도 와  ,0
146,서울 아파트값 하락세 멈췄다 코로나  공포 이겼나,0,서울 서초구 아파트 단지  사진 연합뉴스   주 연속 하락하던 서울 아파트값이 보합으로 전환하며 하락세가 멈췄다  강남과 강북의 주요 단지도 하락폭을 축소하며 전반적으로 보합세가 완연한 모습이다  ,0
147,위안화 강세 대비 경기회복주 선점  중국주식 투자 어떨까,0, 월 국내 투자자들로부터 가장 많은 선택을 받은 중국 주식  위는 항서제약으로  코로나 의 수혜를   코로나  수혜 항서제약 야오밍캉더 지난 한 달 간 국내 투자자들로부터 사랑 받은 중국 주식 상위 종목  ,0
148,입시설명회도  드라이브 스루 ,1,종로학원은 그동안 신종  코로나 바이러스 감염증 코로나  확산 때문에 미뤄온 설명회를 자동차에서 듣는 방식 드라이브 스루 으로 진행하기로 했다  주차장에는  대가량의 차가 들어올 수 있다  참석자는 차 안에서  ,0
149,안면온도 측정하는  로봇,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
150,동국제약  야외활동 증가  진드기 기피제  디펜스벅스더블  쓰세요 ,0,최근  코로나 로 등산 캠핑 등 비대면 야외활동을 즐기는 사람이 증가함에 따라 진드기 매개 감염병에 대한 주의가 요구된다  환경부와 국립공원공단에 따르면 지난  월  일부터  월  일까지 북한산과 계룡산 등의  ,0
151, 포토     코로나  극복 헌혈,1,   코로나  극복 헌혈인천항만공사 는  코로나  장기화로 인한 혈액수급 위기 극복에 동참하고자 임직원  여 명이 참여한 가운데  사랑의 헌혈나눔  단체헌혈을 실시했다   는  년부터 분기별로  ,0
152,  약발 끝 서울 아파트값  주만에 하락 멈췄다,0,박원갑  국민은행 부동산 수석전문위원은  코로나  사태가 어느정도 진정되고 경제활동 재개에 대한 기대감이 커지면서 부동산 시장도 영향을 받았다 며  양도세 절세 매물이 소진돼 하락세가 진정됐지만  ,0
153,이재명  코로나  검사로 영업손실 취약노동자에게  만원 지급 ,1,경기도와 시군이  코로나  검사를 받은 택배기사 등에 손실보상금  만원을 지역화폐로 지급한다  또  담은  코로나  사태 장기화에 따른 취약노동자 및 행정명령대상 영세사업자 지원방안 을 발표했다  최근  ,0
154,플로이드  사후검사서  코로나  양성  부검 소견은 ,0,미국 내 인종차별 반대 시위를 촉발한 조지 플로이드가 사후 검사에서 신종  코로나 바이러스 감염증 코로나  양성 판정을 받았다  플로이드의 유족 측은  일 현지시간  이같은 내용이 들어간 미네소타주 헤너핀카운티  ,0
155,샤오미 오포   분기 유럽 시장서  폭풍성장  전년   배  ,1,출처 카운터포인트 신종  코로나 바이러스 감염증 코로나  여파로  분기 유럽 스마트폰 시장이 약세를 보인 가운데  샤오미  오포 등 중국 스마트폰 업체의 점유율은 급증한 것으로 나타났다   일 현지시간  ,0
156,서울 아파트값 하락세 멈췄다 주 만에 보합 전환,0,강남 지역에서 양도소득세와 보유세 절세 매물이 대부분 소진되면서 급매물이 들어갔고  신종  코로나 바이러스 감염증 코로나  사태로 얼어붙었던 경기가 다소 회복되며 금리 인하 영향까지 더해진 탓이다  ,0
157,국제청소년영상예술진흥원  국제 청소년 영화제  개막작 청소년 감독 공모,0,배우  차 오디션은 신종  코로나 바이러스 감염증 코로나 으로 인해 오디션 플랫폼  스타하마  애플리케이션으로 진행된다  김경우 국제청소년영상예술진흥원 이사장은  대한민국 청소년 감독이 꿈을 실현할 기회를  ,0
158,유은혜  등교  한 번은 반드시 겪어야 뒤쳐져 있을 수 없어 ,1,유은혜 사회부총리 겸 교육부 장관이  차 등교 이틀째를 맞아  신종  코로나 바이러스  감염증 상황 속에서 한  신종  코로나 바이러스 감염증 코로나  유행 속 교육부의 순차등교 방침에 따라 고등학교는 지난달  일  ,0
159,이정영 전 금왕읍지역발전협의회장   코로나  극복 성금 전달,1, 중부매일 서인석 기자  이정영 전  금왕읍 지역발전협의회장이  일 금왕읍 행정복지센터를 방문   코로나  극복을 위해 써달라 며 상품권  만원을 기탁했다  이 전  금왕읍지역발전협의회장은  코로나  ,0
160,서울시   포스트  코로나  이끌  개 유망기업 전 세계에 세일즈,1,포스트  코로나 시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다   코로나  ,0
161,의료폐기물 처리도  방역  의료폐기물 대응 전세계 공유,0,우리나라의 신종  코로나 바이러스 감염증 코로나  관련 의료폐기물 관리와 대응 경험을 전 세계에 공유한다  환경부 산하 한국환경공단은 오는  일 오후  시 분부터 인천 서구 공단 본사 국제화상회의실에서  ,0
162,서울시   포스트  코로나  이끌  개 유망기업 전 세계에 세일즈,1,포스트  코로나 시대를 이끌 서울의 유망기업들과 글로벌 투자자들을 연결하는 투자유치의 장  혁신기업    을 개최한다  부제는  년대 눈에 띄는  개 기업들         이다   코로나  ,0
163,동국제약  야외활동 증가  진드기 기피제  디펜스벅스더블  쓰세요 ,0,최근  코로나 로 등산 캠핑 등 비대면 야외활동을 즐기는 사람이 증가함에 따라 진드기 매개 감염병에 대한 주의가 요구된다  환경부와 국립공원공단에 따르면 지난  월  일부터  월  일까지 북한산과 계룡산 등의  ,0
164,서울 아파트값 하락세 멈췄다 주 만에 보합 전환,0,강남 지역에서 양도소득세와 보유세 절세 매물이 대부분 소진되면서 급매물이 들어갔고  신종  코로나 바이러스 감염증 코로나  사태로 얼어붙었던 경기가 다소 회복되며 금리 인하 영향까지 더해진 탓이다  ,0
165,유은혜  등교  한 번은 반드시 겪어야 뒤쳐져 있을 수 없어 ,1,유은혜 사회부총리 겸 교육부 장관이  차 등교 이틀째를 맞아  신종  코로나 바이러스  감염증 상황 속에서 한  신종  코로나 바이러스 감염증 코로나  유행 속 교육부의 순차등교 방침에 따라 고등학교는 지난달  일  ,0
166,플로이드  사후검사서  코로나  양성  부검 소견은 ,0,미국 내 인종차별 반대 시위를 촉발한 조지 플로이드가 사후 검사에서 신종  코로나 바이러스 감염증 코로나  양성 판정을 받았다  플로이드의 유족 측은  일 현지시간  이같은 내용이 들어간 미네소타주 헤너핀카운티  ,0
167,이정영 전 금왕읍지역발전협의회장   코로나  극복 성금 전달,1, 중부매일 서인석 기자  이정영 전  금왕읍 지역발전협의회장이  일 금왕읍 행정복지센터를 방문   코로나  극복을 위해 써달라 며 상품권  만원을 기탁했다  이 전  금왕읍지역발전협의회장은  코로나  ,0
168, 엄마가 준 선물 코로나  항체 갖고 태어난 신생아,1,사진 선전 위생건강관리위원회 웨이보 캡쳐 베이징 이데일리 신정은 특파원  중국에서  코로나  항체를 갖고 태어난 신생아가 화제가 되고 있다   일 중국 매체에 따르면  코로나  무증상 감염자로 분류됐던 한 산모가  ,0
169,의료폐기물 처리도  방역  의료폐기물 대응 전세계 공유,0,우리나라의 신종  코로나 바이러스 감염증 코로나  관련 의료폐기물 관리와 대응 경험을 전 세계에 공유한다  환경부 산하 한국환경공단은 오는  일 오후  시 분부터 인천 서구 공단 본사 국제화상회의실에서  ,0
170,위안화 강세 대비 경기회복주 선점  중국주식 투자 어떨까,0, 월 국내 투자자들로부터 가장 많은 선택을 받은 중국 주식  위는 항서제약으로  코로나 의 수혜를   코로나  수혜 항서제약 야오밍캉더 지난 한 달 간 국내 투자자들로부터 사랑 받은 중국 주식 상위 종목  ,0
171,안면온도 측정하는  로봇,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
172,전남도   국립난대수목원  유치 초석 투자협약 체결,0,김영록 전남도지사는  국립난대수목원 유치와 함께 블루투어 관광산업의 초석이 될 이번 호텔리조트 투자기업과 협약은  코로나 로 위축된 지역 관광산업에 활력을 불어넣을 것이다 며  전남에 투자한 것을  ,0
173,이상민 의원  국립바이러스감염병연구소 바이러스기초연구소 각각 설립 철회해 ,0,최근  코로나 라는 시류를 틈타 과학기술정보통신부와 보건복지부가 자기 산하 조직 늘이는 데에만 매달리는 것처럼 보일 뿐 이라고 밝혔다  이 의원은  역량을 집중하고 관련 부처와 분야끼리 긴밀히 협업해도 부족한  ,0
174,  포커스  소형준 이민호 허윤동  신인 활약에 생기 넘치는  리그,1,신종  코로나 바이러스 감염증 코로나 으로 인한 무관중 경기와의 연관성도 흥미롭다  허구연 위원은  신인 투수들이 관중이 많은 경기장을 처음 경험하면 긴장하거나 붕 뜨기 쉽다 며  만약  만 명 이상의 관중이  ,0
175,서초구청 입구에 설치된 발열체크 로봇,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
176, 양주옥정신도시 대성베르힐  전 타입 순위 내 청약마감,0, 코로나 의 감염 예방 및 확산 방지를 위해 사전 예약제로 운영된 견본주택은 하루 최대  팀 이하의  분양 관계자는  코로나 의 예방 및 확산 방지를 위해 견본주택을 사전 예약제로 운영했음에도 불구하고 많은  ,0
177, 셀트리온    이상 상승    치료제 사업도 주목   유진투자증권   ,0,대해  코로나  항체 치료제를 개발 중인 셀트리온이 동물대상 효능 시험에서 의미 있는 결과를 도출   코로나  항체치료제도 개발 완료 후 글로벌 판매는 셀트리온헬스케어가 담당 이라고 분석하며  투자의견   ,0
178,과기정통부   다함께 디지털 세상으로 월은 정보문화의 달 ,1,올해는 신종  코로나 바이러스 감염증 코로나 으로 경제 사회분야 디지털 대전환이 가속화되는 상황 속 모든 구성원들이 빠짐없이 디지털 혜택을 누릴 수 있도록 하자는  디지털 포용 에 방점을 둬 행사가 기획됐다  ,0
179,청와대  카타르  선 수주  경제외교의 결실 ,1,윤 부대변인은  정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에  코로나 신종  코로나 바이러스 감염증  진단 장비를 공급했다 며  양국 신뢰가  선 수주라는 열매를 맺는 토대가 됐다  ,0
180,똑똑한 로봇의 발열체크,1, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
181,문체부 식약처  스포츠 도핑방지와 불법 의약품 유통근절 협력,0,특히 최근  코로나 로 인해 도핑검사가 느슨해질 수 있다는 우려가 높은 상황이기 때문에 양 부처는 도핑 및 불법 의약품 유통 판매에 대한 단속을 강화하고  한국도핑방지위원회는 의심스러운 사례가 접수되는 경우 즉시  ,0
182,안면온도 측정하는  로봇,0, 일 오후 서울 서초구청 입구에서 인공지능 로봇이 신종  코로나 바이러스 감염증 코로나 예방을 위해 청사 출입자들의 체온을 측정하고 있다  높이가 약   정도인  로봇은 적외선 카메라와 안면인식 기능을  ,0
183,   주 금빛  나노칩 기술 적용  코로나  진단키트 사업 본격화 나서,0,   주 금빛이 나노칩 기술을 적용한  코로나  진단키트의 국내 및 아시아 시장 공략에 나선다   는 이스라엘 벤구리온 대학     교수 측과  코로나  즉석 진단기기 사업에 대한 업무협약 를 이스라엘  ,0
184,  베트남 빈홈즈  호치민  구에 저층주택 판매,0,빈홈즈의 응웬 둑 관 영업담당 부 는 이번 행사에서   신종  코로나  바이러스 확산으로 세계와 아시아의 경제는 크게 침체됐으나  베트남은 여전히 유망한 투자처 라면서  베트남에서도 특히  구는 향후 발전  ,0
185,김산 무안군수  개학맞이  코로나  예방 캠페인 실시,0,전남 무안군 군수 김 산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  예방 캠페인을 실시했다고 밝혔다   코로나  안전캠페인 남악초등학교 이번 캠페인은 초등학교가 학년별로 단계적으로  ,0
