,title,title_label,description,description_label
92, 포스트  코로나 포스트 코로나  시대 기업전략 언택트 넘어 딥택트 지향해야,0, 코로나  사태 이후 기업들이 생존하기 위해서는 대면  사업과 비대면  사업 최적 조합을  이번 경영콘서트에서 김경준 딜로이트 컨설팅 부회장은  코로나  이후 언택트 시대  우리의 미래는 을 주제로  ,1
93,삼전 웃는데 반도체 전망은,0,삼성전자의 주가가 연일 상승하며  코로나  이전 수준 회복을 향해 무섭게 돌진하고 있다  시장에서는  신종  코로나  바이러스 감염증 코로나 로 인해 언택트 비대면 선호 현상으로 수요가 증가하고 있는 이유에서다  ,1
94,경남농업기술원  신품종 육성 밀 유전자원 평가회 열어,0,도 농기원에 따르면 올 한해 전 세계를 강타한  코로나 로 물적 인적자원의 이동이 제한되고 그에 따른 식량부족의 위기감은 식량안보의 중요성에 대해 다시한번 생각하게 밀 부흥을 위한 중장기적인 대책이 필요하다  ,1
95,김포 혁신교육지구 사업  특수교육대상자를 위한 교육과정 지원,0,정하영 김포시장은  혁신교육지구 사업 내 특수교육 대상자를 위한 사업이 별도로 편성돼 소외되는 학생들이 줄었다 면서  코로나 로 인해 교육과정 운영이 쉽지 않을 것으로 판단되지만  학생들의 안전을 위한  ,1
96,청양군  문화 활성화 위한 소통 공감 워크숍 개최,0,계획이며   코로나  이후 군민들의 다양한 문화생활 영위를 위해 창의적이고 새로운 공연이 이어지도록 열린 행정을 펼칠 방침이다  김돈곤 군수는  코로나  때문에 군민들의 삶  경제  사회 등 많은 분야에 변화가  ,1
97, 네이버 포스트  산림분야 중증장애인 일자리 나온다,0,이번 협약은 신종  코로나 바이러스 감염증 코로나 으로 경제와 고용 등 사회 전반에 걸쳐 힘든 시기를 보내고 있는 가운데 산림청이 대한민국 중앙 행정기관으로서 장애인고용에 대한 사회적 책무를 인식하고 선도적  ,1
98, 농협손보 마케팅부문 임직원  영농철 일손돕기에 총력,0,임종철  농협손해보험 부사장은  코로나 로 인한 화훼농가의 어려움이 장기화 되고 있어 안타깝다 며  농협손해보험은 지속적인 농촌 지원활동을 통해 농가의 경영안정에 기여할 수 있도록 최선을 다하겠다 고  ,1
99,무안군  개학맞이  코로나  예방 캠페인 실시,1,무안군 군수 김산 은 지난  일과  일 남악초등학교와 무안초등학교에서 개학맞이  코로나  예방 캠페인을  있도록  코로나  예방수칙을 적극 홍보했다 이와 더불어 마스크 잘 쓰기  친구들과 떨어져 앉기  창문을 열어  ,1
100,성윤모  기업인 이동 신속통로 아세안 국가로 확대 제안,0,기업인 이동 보장  시장개방 확대  포스트  코로나  협력 등 제안 박성준 기자   성윤모 산업통상자원부 장관이 아시아 국가의 경제장관들과 코로나  현황에 관한 화상회의에 참석  아시아 국가들 간 기업인  ,1
101, 거리두기 체온재고 입장해요 ,1, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 입장 전 체온을 재고 있다   뉴스 ,1
102,게임으로 지자체 관광자원 알린다,0,최근 포스트  코로나  비대면 언택트 시대로의 전환에서 게임의 가능성이 높게 평가되고 있다  정부도 이를 기회삼아 산업을 육성해야 한다고 언급해 게임이 다시금 주목을 받는 추세다  이에따라 지역 자치 단체에서의  ,1
103,포스트  코로나  시대  언택트 설계 협업 플랫폼   오픈,0,이는 포스트  코로나  시대에 걸맞은 방식으로  타인과의 접촉을 피하면서도 도면과 문서관리를 혁신적으로 처리할 수 있는 플랫폼으로 평가 받는다  비용면에서도 별도의 서버 구축 및 설치 작업이 없어 서버 구축 및  ,1
104, 유플러스   글라스  엔리얼 라이트   분기 출시,1,아울러 신종  코로나 바이러스 감염증 코로나  확산으로 인한 언택트 시대에 맞춰  글래스 온라인 앱 개발 세미나도 개최한다   일 오전  시  분부터 한 시간 동안 올쇼 를 통해 실시간으로 참여 가능하며 해당  ,1
105,청양군  문화 활성화 위한 소통 공감 워크숍 개최,0,계획이며   코로나  이후 군민들의 다양한 문화생활 영위를 위해 창의적이고 새로운 공연이 이어지도록 열린 행정을 펼칠 방침이다  김돈곤 군수는  코로나  때문에 군민들의 삶  경제  사회 등 많은 분야에 변화가 심하다  ,1
106,제주도교육청  방과후학교 강사 비상금대출 저금리 지원,0,제주도교육청 관계자는  코로나  장기화로 어려움을 겪고 있는 방과후학교 강사들에게 조금이나마 도움이 될 수 있도록  월 내 지급할 것을 목표로 하고 있다 고 밝혔다   헤드라인제주 ,1
107,당진시  안전도시 분과위원회 개최,0,시 관계자는  포스트  코로나  시대에는 시민의 안전이 더욱 중요한 이슈가 될 것 이라며  유관기관과 민간단체  그리고 시민의 적극적인 참여를 이끌어 안전도시 당진을 함께 만들어가겠다 고 말했다  당진 박승군 기자,1
108,하늘길 막힌   제주로 몰려 제주신라 고객  ,1,국내여행보다 해외여행을 선호하던 젊은 세대가  코로나  여파로 제주도로 발길을 돌리는 것으로 보인다  요즘  세대는 최신 트렌드를 추구하면서도 차별화되는 이색적인 경험을 선호하는 특징이 있어  세대 밀레니얼  ,1
109,건설사들이 늘고 있다 생활 건설 독려 영향 ,0,정부가  코로나 를 극복하기 위한  차 추경안을 공개한 가운데 노후 공공건축물 리모델링 사업이 포함되면서다  어린이집과 보건소  의료기관  공공임대주택 등에 고효율 단열재 환기시스템 등을 보강하는 이  ,1
110,엔젤스파이팅   월  일 파주서     개최,1, 코로나 를 넘어 다시 기지개를 켠 엔젤스파이팅챔피언십 박호준 대표 가 한국의 맥그리거와  실제로 지난 월 대회를 개최하려고 했으나 세계적인 팬데믹으로 이어진  코로나 바이러스 사태로 무기한  ,1
111,세종시   일 제 회 현충일 추념식 행사 축소 진행,0,올해 현충일 추념식은  코로나  확산에 대한 우려와 생활 속 거리두기 지침에 따라 당초 계획 인원인  이춘희 시장은  코로나 로 인해 행사 규모가 축소되지만 순국선열과 호국영령을 기리는 마음만큼은 여전히 클 것  ,1
112,충남농협 육군 사단  마늘농가 일손돕기 나서,0,수확 시기를 맞은 마늘 농가는  코로나 의 영향으로 외국인 근로자의 입국이 지연되면서 인력수급에  일손돕기 참여자들은 마스크 착용과   건강거리 유지등  코로나  예방수칙을 준수하며 농가를 지원했다  길정섭  ,1
113,조명래 환경부 장관  국가 미래 위한 녹색전환 서둘러야 ,1,정부는  코로나 에 대응한 한국형 뉴딜의 일환으로 그린뉴딜을 추진하고 있다  조 장관은  기후위기 시대의 녹색전환은 경제의 탈탄소화를 기반으로 생태계의 순환과 자정력이 복원된 생태사회로의 변화를 이끌어  ,1
114,오산시  현충일 추념식 취소 자율분향소 운영,0,오산시청 전경 사진 오산시  오산시는  코로나  확산 방지를 위해 오는  일 예정된  제 회 현충일 추념식 을 취소하고 시민 누구나 자유롭게 참배할 수 있는  자율분향소 를 운영하기로 했다  자율분향소는  코로나 가  ,1
115,데이터 개방으로  디지털 뉴딜  선도하는 마사회 공공데이터 제공 운영실태  ,1,한국마사회 김낙순 회장은  공공데이터 제공 우수 기관 선정은  코로나 를 극복하기 위한 정부의 디지털 뉴딜 정책에 한국마사회가 최선봉에 서있다는 것을 의미한다  데이터 문호 개방으로 민간 분야와의 협업을 통한  ,1
116,작년  하이닉스 사회적 가치 창출 급감  반도체 저조해 납세 줄어,1,또  코로나 와 같은 사태에 대비해 국민들의 안전과 생존을 지원하는 사회적 안전망도 개발한다  김윤욱  하이닉스 지속경영 담당은  년과 대비해 사회적 성과가 큰 폭으로 감소했다 며  특히 부정적 영향이  ,1
117,창녕군   창녕형  비대면 선별진료소 운영,0, 사진제공 창녕군청 아시아뉴스통신 손임규 기자 경남 창녕군은 지난  월  일 도내 최초로  코로나  있다 코로나  장기화와 감염병 대유행 대비  드라이브 스루형   워킹스루형 등 통합형 선별진료소 운영 중에 있고  ,1
118,강진군  농특산물 직거래 매출 전년 대비   상승   억 원 달성,0, 코로나 발 위기를 기회로 전환시킨 화훼 온라인 직거래 판매 또한 큰 주목을 받았다  군은 행사 취소 등  코로나  여파로 어려움을 겪는 화훼농가를 위한 지원대책으로 기존의 공매방식에서 벗어나 전국 최초로 온라인  ,1
119,동료들도 특급대우 구창모  형들이 대투수라고 놀려요 ,0, 코로나  때문에 힘드실 텐데 팬분들이 어디서든 최선 다해 응원해주셔서 잘하고 있다  언젠가 야구장에서 같이 야구 즐겼으면 좋을 것 같다  한국시리즈도 기대하고 있다  창원,1
120,폴킴  코로나 로 지친 의료진 위해 ,0,가수 폴 킴이  일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들을 위해 공연을 펼치고 있다   뉴스 ,1
121,의료진 사연읽는 폴킴,1,가수 폴 킴이  일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들을 위해 공연을 펼친 후 의료진의 사연을  ,1
122,한국전력기술  김천시 에너지 혁신성장 지원사업 적극 지원,0,이날 행사에 참석한 김충섭 김천시장은  한국전력기술의 에너지 역량이 관내 중소기업의 에너지 효율화 향상에 큰 도움이 될 것 이라며   코로나 로 어려운 시기임에도 지역 사회를 위한 노력을 아끼지 않는 모습에  ,1
123,  국내  코로나  극복 지원 동참,1, 코리아 대표 김대환 가 국내  코로나  극복을 위해 자사 기술과 자원을 투입하고 있다   코리아와   이번   코리아의 성금은  코로나  방역을 위해 노력하는 의료진 및 자원봉사자를 지원하는 것은 물론  도움의  ,1
124,손흥민  모든 경기 이긴다고 약속할 순 없지만  노력할 것 ,1,그런데 안타깝게도 토트넘은 프리미어리그 사무국에서 실시한  코로나   차 진단 검사에서  명의 확진자가 발생했다  이에 대해 토트넘은   사무국으로부터  코로나  검사 결과  명의 무증상 확진자가 나왔다는 연락을  ,1
125, 기고  군사 전쟁과  코로나  전쟁의  메타포 ,1,대사   코로나 가 작년 말 중국 우한에서 발생한 후 세계보건기구  는  월 초 세계적인 유행병을 의미하는 팬데믹으로 분류했다 테드로스 세계보건기구   사무총장은 한 걸음 더 나아가  세계는 지금  코로나 와 전쟁  ,1
126,  올  분기에 세계 최초    글라스  선보인다,1,  엔리얼과 함께  글래스 온라인 앱  개발 세미나 개최  유플러스는  코로나 로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다   일 오전  시  분부터 한 시간 동안  ,1
127, 홈쇼핑   소셜 임팩트 프로젝트  창업 특강 온라인 진행,0,특히 올해는 신종  코로나 바이러스 감염증으로 인한  생활속 거리두기 를 준수하고자  사회혁신 창업에 성공한 대표들의 이야기를 듣고 소통하는 특히  창업특강  프로그램을 온라인으로 전환해 진행하고 있다  특히  ,1
128,서삼석 의원  농어업인 금융지원 추경 증액해야 ,0,서삼석 의원  농어업인 금융지원 추경 증액해야  보증업무 중단 위기 농신보  천억원 추가 지원 절실 신종 코로나  바이러스 감염증 코로나  대응을 위한 정부의  차 추가경정예산안에 농수축산인들을 위한 금융지원  ,1
129, 현대산업개발   스마트시티 플랫폼 사업  추진 위한 업무 협약 체결,0,특히  코로나 를 계기로 마련된 정부 주도의  한국판 뉴딜 프로젝트 가 가시화됨에 따라  양사가 추진하는  포스트  코로나  시대 도시 주거 환경의 디지털트랜스포메이션   을 선도해 나갈 것 이라고  ,1
130,익명의 기부자 의왕시 내손 동 주민센터에 긴급재난지원금으로 백미 기부,0,이상원 내손 동장은  코로나 로 모두 힘들고 어려울 때에 긴급 재난지원금으로 소중한 후원물품을 기부하여 지역경제와 취약계층에게도 도움이 되는 일석이조의 효과가 있다고 생각한다 며   기부를 해주신 익명의  ,1
131, 현장에서  마스크로  호국불교  실천,0,지난  월 일이 부처님오신날 국가공휴일이었지만  신종  코로나 바이러스 감염증 코로나  확산으로 윤  월 일인  월 일로 한 달 연기해 개최한 것이다  한 해에 두 번 부처님오신날 봉축행사를 봉행한 것은 전대미문의  ,1
132,와이즈넛  인천공항공사에 챗봇 서비스 구축,0,포스트  코로나  시대를 극복해나갈 수 있는 비대면 스마트 공항 서비스 제공을 위해 적극 노력해 나갈 것 이라고 말했다  강용성 와이즈넛 대표는  국내 최다   챗봇 상용 노하우와 상용화 서비스를 운영하고 있는  ,1
133,한컴 상사  글로벌 시장 공략 맞손,0,이날 양사는  차산업혁명 및 포스트 코로나  시대에 필요한 언택트솔루션과 사물인터넷  인공지능 등  김상철 한컴그룹 회장은  코로나 를 겪으면서 정부부처  지자체  기업  학생 등 다양한 레퍼런스와 사용자들을  ,1
134, 하이닉스  지난해 경제 분야에  조  억원 간접 기여,0, 코로나 와 같은 국가적 전염병 이슈나 자연재해에 대비하여 국민들의 안전과 생존을 지원하는 사회적 안전망도 지속 개발해 나간다는 계획이다  한편  하이닉스는 지난해 지역사회  고객  협력사  주주를 대상으로  ,1
135,자활기업  반희담  광주시에 여름용 면 마스크  장 기부,1, 사진 광주시  이번 여름용 면 마스크 기부는 최근 수도권을 중심으로  코로나 가 다시 확산되고 있어 이를  이에 대해 신동헌 시장은  최근  코로나 집단감염 사례와 생활 속 거리두기로 전환되면서 개인위생의  ,1
136, 카드로 스쿨뱅킹 자동납부 시  최대  만 원 캐시백,0,장길동  카드 마케팅본부장은  신종  코로나 바이러스로 인해 많은 어려움을 겪고 있는 고객에게 조금이나마 힘이 될 수 있도록 이벤트를 준비했다 며  앞으로도 고객 생활 전반에서 다양한 혜택을 제공할 수 있도록  ,1
137,장덕초   코로나  대비 점심시간 칸막이  교실 도시락  운영,0,맞아  코로나  극복을 위해 최선을 다하고 있다 일 광주서부교육지원청에 따르면 장덕초등학교는 학생 수  여 명에 이르는 거대학교이다  장덕초에서는  코로나 로부터 학생들을 안전하게 지키기 위해 입실 전 발열  ,1
138, 홈쇼핑   소셜 임팩트 프로젝트  창업 특강 온라인 진행,0,특히 올해는 신종  코로나 바이러스 감염증으로 인한  생활속 거리두기 를 준수하고자  사회혁신 창업에 성공한 대표들의 이야기를 듣고 소통하는 특히  창업특강  프로그램을 온라인으로 전환해 진행하고 있다  특히  ,1
139, 대신심 대용맹심 내어 빈틈없이 정진하라 ,1,한편  전국선원수좌회는  코로나  감염 예방에 동참하기 위해 경자년 하안거 결제일을 음력  월  일에서 윤달  월  일로 연기했다  이에 따라 경자년 하안거 결제는  월  일로  전국 선원에서는  여 명의 수좌가 석 달간의  ,1
140,  올  분기에 세계 최초    글라스  선보인다,1,  엔리얼과 함께  글래스 온라인 앱  개발 세미나 개최  유플러스는  코로나 로 인한 언택트 시대에 맞춰 엔리얼과 함께  글래스 온라인 앱  개발 세미나를 개최한다   일 오전  시  분부터 한 시간 동안  ,1
141,일본 외무상  한국   제소에  결론은 안 나 무슨 생각일까 ,0,시 주석의 국빈 방일은 당초 올해  월로 예정됐다가 신종  코로나 바이러스 감염증 코로나  확산 여파로 연기됐습니다  그는 시 주석의 방일 시기에 대해  월로 예정된  주요  개국  정상회의가 먼저 오는 것은 틀림이  ,1
142,여수시  지역 문화예술단체에 지역상품권  만원 지원,0,전남 여수시는  코로나 의 장기화로 어려움을 겪고 있는 지역의 문화예술단체에  만원 상당의 여수사랑상품권을 지원한다고  일 밝혔다  지원대상은 고유번호증 또는 사업자등록증의 소재지가 여수이며   년부터  ,1
143, 년  민주항쟁이 울산에서 더 뜨거웠던 이유,1,울산기념사업위원회는  코로나 로 국가적 위기 속에 진행되는 민주항쟁 기념식이라 생활속  이어  아울러  코로나  이후 변화할 세상에서 가장 모범적인 방역과 극복으로 세울 새로운 이정표에 국민 모두와  ,1
144,거리두고 앉아 폴킴 공연보는 의료진들,0, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1
145,충남도  스타기업  개사 지정 현판식 개최,1,김용찬 행정부지사는  코로나 로 국내외 경제여건이 어려운 상황이지만  충남을 빛낼 스타기업으로 선정된 것에 자긍심을 갖고 지역경제 활성화를 위해 함께 노력해 달라 고 기업인들에게 당부하며   충남스타기업이  ,1
146, 금강전설  의왕시에 성금  만원 기탁,1,임현 에서  코로나 로 인해 어려움을 겪고 있는 저소득층을 위해 사용해 달라며  일 의왕시에 성금  만원을 기부했다  임현 대표는  코로나   로 더욱 어려움을 겪고 있는 저소득층과 함께 하고자 성금을 기탁하게 되었다  ,1
147,국내 첫 임상  코로나  백신 놓고  서 소송전,1,신종  코로나  백신 임상시험 중인 이노비오 백신 생산하는   상대  서 소송  백신 대량생산 정보 공개  신종  코로나  바이러스 백신을 둘러싸고 소송이 벌어졌다  개발회사인 이노비오가 백신 제조를 맡은 국내  ,1
148, 자체기금  억원으로 지역 중소기업과 동반성장 ,0,농어촌공사 경영혁신실 서선희 부장은  코로나 로 어려움을 겪는 지역 중소기업과 창업기업 등을 지원하기  또 창업기업과  코로나 피해 중소기업은 최대  억원의 한도 내에서 기존 대출 금리에  를 자동감면 받고  ,1
149,마이다스에셋  아시아성장주펀드 목표수익 초과 달성,0,펀드 운용을 맡은 오남훈 주식운용 본부장은  펀드 설정 직후에  코로나  본격적인 확대  미중 무역분쟁 재점화 등으로 주식시장의 급등락이 있었지만  테크 업종 내에서도  코로나 와 미중 무역분쟁으로 일부 수혜를  ,1
150,웰크론  케어온베이직마스크     승인,1,웰크론그룹 관계자는  코로나 가 전세계적으로 여전히 확산되고 있는 가운데  이번 케어온밸브마스크의  국내 및 각 국가의 요청에 빠르게 대응하여  코로나  예방에 적극 기여하는 기업이 되겠다 고 말했다 ,1
151,대학로 연극  리미트 에 배우 김민교 출연이 확정 ,0,연극  리미트 의 연출자로써  리미트 에 대한 애정과 사랑이 남다른 김민교는  연극을 통해  코로나 로 인해 지친 관객들에게 밝은 웃음과 긍정적인 에너지를 선물해주고 싶다 고 말했다   리미트 는 대학로  ,1
152, 생방송오늘저녁 파김치장어뚝배기 닭볶음탕 눈중풍,0, 코로나  극복   인 여름 보양식   우리 집 늦둥이  하이에나 남매   매운 꽃이 몸에 좋다  약이 되는 꽃     슬기로운 외식생활   코로나  극복   인 여름 보양식  코로나 에 예년보다 빨리 찾아온 더위로 지친 사람들을  ,1
153, 기자수첩  불평등 화두  심상정이 묻고 김종인이 답하다,0, 코로나 로 우리의 일상은 완전히 바뀌었다  경제 흐름과 정책  국가 기조는 이제 모두  포스트  코로나 에 초점이 맞춰졌다  이미 정부와 지자체는 한 차례 긴급재난지원금을 지급해 경제 활성화에 나섰다  하지만 정치권  ,1
154,청와대  과학기술 투자 강화해  기술 역량 기반한 글로벌 선도형 경제 만들 ,0,포스트  코로나  시대를 대비해 우리 경제를 글로벌 선도형 경제로 변화하기 위해 앞으로도 과학기술을  포스트  코로나  시대 경제위기 극복방안으로 제시한  선도형 경제  실현 가능성을 상징적으로 보여줬다는데  ,1
155,괴산 청천푸른내상인협동조합  시장내에  버섯한끼  운영,0,그러면서  많은 분들이 오셔서 버섯이 들어간 색다른 건강 분식을 맛보시고  빼어난 자연경관을 자랑하는 괴산에서  코로나 로 지친 심신을 치유하는 기회도 가져 보시기 바란다 고 당부했다 ,1
156,셀트리온  유럽학회 류마티스 관절염 환자 대상 램시마  임상 연구 발표,0, 는  일부터  일까지 독일 프랑크푸르트에서 열릴 예정이었으나  코로나 로 인해 온라인으로  특히 셀트리온헬스케어는  코로나 로 인해 병원 방문이 어려운 환자들이 집에서 직접 투여가 가능한  ,1
157,세정그룹   코로나  의료진 응원  덕분에 챌린지  캠페인 동참,1,패션기업 세정그룹은 지난달  일  코로나  치료와 확산 방지를 위해 힘쓰는 대한민국 모든 의료진에 대한  박순호 세정 회장은  코로나 를 극복하기 위해 신속한 대처로 앞장서고 있는 정부 관계자와 밤낮없이 헌신하는  ,1
158,국민  명 중  명  차 재난지원금 필요해 ,0,이에 정의당 심상정 대표는  일 국회에서 열린 상무위원회에서  코로나  민생 절벽에 대비하는 획기적인  최근 언론 인터뷰를 통해 이 지사는  코로나 가 종식되더라도 경제는 상당 기간 나빠질 가능성이 있기  ,1
159,청와대  카타르  수주는 문대통령과 정부의 경제외교 결실 ,1,그는 정상회담 후 양국 협력을 의료  정보통신기술  등으로 확장했고 최근 카타르에  코로나  진단  카타르에  코로나    관련 진단 장비 공급과  방역 경험 공유 등 양국 간 협력의 범위를 확대했다 고 했다  또  ,1
160,조봉환 소진공 이사장  임직원과  전통시장 소비 활성화  구슬땀,0,인해  코로나 로 큰 타격을 입었던 전통시장에 서서히 활기가 돌고 있다 며  이 활기가 계속 이어질 수 있도록 지속적인 관심이 필요하다 고 말했다  이에 대해 조 이사장은  전국 전통시장이  코로나 로 매우 힘든 시기를  ,1
161,대구 상원중학교 학생  코로나  신규 확진 인후염 관련증상 보여,1,출처   온라인커뮤니티 대구 달서구에 위치한 상원중학교 학생 한 명이  코로나  확진 판정을 받았다  이로써 대구지역  코로나  확진 환자가  명 추가됐다   일 대구시와 중앙방역대책본부 등에 따르면 이날 오전 달서구  ,1
162, 언택트  수혜주   주가는 왜 안 오를까,0,올해는  코로나  이후  언택트 비대면 가 새로운 테마로 떠오르면서 언택트의 기반이 되는  올해는 특히  코로나  팬데믹으로 인해 글로벌 통신사들의 투자규모가 위축된 영향이 컸다  기대감은  ,1
163,이상직  민주당 전북도당위원장 합의추대에 공감,0,이상직 의원은  코로나  등으로 국난 극복이 최대 이슈가 된 상황에서 경선보다는 합의 추대를 통한 선출방식이 좋겠다는 의견에 뜻을 같이했다 고 말했다  민주당 도당 위원장직에는 전주을 이상직 의원과 전주병  ,1
164,조봉환  시장 방문객 많이 늘어나 모바일상품권 장보기,1,조 이사장은  전국의 전통시장이  코로나 로 매우 힘든 시기를 보냈는데  월부터 최근까지 전통시장  여곳을 돌아보니 실제로 방문객들이 많이 늘어난 모습이었다 며  앞으로 대한민국 동행세일과 같은 공동 마케팅  ,1
165,화성도시공사  실내 외 공공시설 개방운영 중단,0,공공시설을  코로나 의 수도권 집단 발생에 따라 오는  월  일까지 운영을 일시 중단하기로 했다  금번  이용중단 기간은 향후  코로나  상황에 따라 연장될 수 있으며  재개장 일정은 관련 부처 지침 및 지자체 지역 감염  ,1
166,인천 개척 교회 관련 확진자  명 등  명 추가 감염,0,인천시는 미추홀구 거주자인  살   씨와 연수구에 사는 목사  살   씨가  코로나    확진 판정을 받았다고 밝혔습니다    씨는 개척교회 집단 감염으로 양성 판정을 받은 미추홀구 목사와 지난달  일부터 세 차례 같이  ,1
167, 더벨 우리종금   코로나  반사이익  쏠쏠 ,1,우리종합금융이  코로나  사태 반사이익을 누리고 있다  은행권에서 신규대출을 보수적으로 관리하면서  앞서  월  코로나 가 확산할 무렵 우리종금은  억원 가량의 유동성을 확보했다  다음 달부터 본격적으로 이  ,1
168, 생명존중 강조하셨던 무산 스님 혜안 더욱 그립습니다 ,1,무산스님  주기 다례재는  코로나  확산 방지를 위해  월 일에서  월 일로 한 달 연기해 봉행됐다  이날  주기 다례재에는 조계종 전계대화상 성우 스님을 비롯해 원로의원 원행  동화사 회주 의현  화암사 회주 정휴  전  ,1
169, 평창  여름에 더 시원한 곳   억원대 분양가  평창 엘리엇 아파트 눈길,1, 시간 상담문의가 가능하며  신종 코로나 바이러스 감염증 코로나  확산 방지를 위해 사전 예약제로 운영되고 있기 때문에 사전 방문 예약은 필수이다  문의사항은 대표번호로 문의하면 자세한 안내를 받을 수 있다 ,1
170,엔카닷컴   고졸인재 일자리 콘서트  참가 언택트 채용 나서,0,올해는  코로나  여파로 인해 국내 최초 무관중 비대면 형식의  시간 풀 온라인 생중계 방식으로 진행됐다  이날 엔카닷컴은 박람회 사전 접수를 통해 지원한 구직자를 대상으로 온라인 화상 면접을 실시했다  면접  ,1
171,일본 전범기업 자산 현금화 본격화 한일관계 우려 커져,0,특히 요즘에는 한일 양국이 모두 신종  코로나 바이러스 감염증 코로나  확산에 대응하느라 강제징용 해법 찾기를 사실상 중단한 분위기다  더구나 최근 일본이 수출규제 조치를 취소하지 않으면서 갈등이 고조되는  ,1
172,오산시 드림스타트   칼림바 익히기  프로그램 실시  ,0,칼림바는 맑고 청아한 소리가 나며 악보집만으로도 손쉽게 익힐 수 있어 요즘  코로나  취미생활로 인기가 많은 악기다  프로그램 운영은 드림스타트 아동과 부모에게 일주일 단위로 연주곡 미션을 주고 악보집의  ,1
173,인천 미추홀구   작은극장돌체  학산소극장 공연 인터넷으로 공개,1, 코로나  여파로 무관중으로 진행된 올해 첫 공연은 작은극장돌체의  최용민의 재즈스토리 와 학산소극장의  김정식 미추홀구청장은  코로나  상황이 빨리 끝나 문화예술 공연을 직접 관람할 수 있는 날이 곧 오길  ,1
174,창업진흥원   스타트업 이슈 트렌드 매주 카드뉴스로 제공,0,스타트업 주간 이슈 리포트는  코로나  등 급변하는 스타트업 생태계를 주기적으로 모니터링해 적시성  트렌드 와  포스트  코로나  시대 국내외 스타트업 정책  등 다양한 주제를 기획해 선보일 예정이다  이순배  ,1
175,재고 면세품 팔아도 깜깜 면세점업계 유급휴직 확산,0,면세점업계가  코로나  여파에 유급휴직을 확대하고 있다   코로나  장기화로 매출이 회복될 기미를 보이지 않는 만큼 인건비 절감에 나선 것으로 분석된다   일 업계에 따르면 신라면세점은 이달 중순부터 서울 본점  ,1
176,오산시환경보전시민위원단 오산남부장애인주간보호센터  장애인 복지 증진 위 ,0,박미순 회장은  코로나 로 온 국민이 어려움을 겪고 있는 시기에 역설적이게도 멍들은 지구는 되살아나고 생물은 더욱 활기차게 생동하고 있다 며   더 이상 지구가 인간의 전유물이 아니라는 것을 인식하고 환경을  ,1
177,오산시  오산지역화폐  한국의 가장 사랑받는 브랜드 대상  수상  ,1,곽상욱 오산시장은  코로나 로 침체된 지역경제 활성화를 위해 지역 내 소비를 촉진하고 소상공인 및 영세 자영업자에게 활력을 불어 넣는 계기가 됐으면 한다 며   이번 대상 수상을 계기로 앞으로도 더 사랑받는  ,1
178,서울시  포스트  코로나  이끌 바이오 언택트 유망기업 글로벌 세일즈,1,서울시는  일 온라인 국제회의   글로벌 서밋  에서  포스트  코로나  시대를 이끌 서울의 유망   포스트  코로나  시대 새로운 산업 모델이 될 우리 기업의 잠재력을 확인할 수 있을 것으로 기대했다  ,1
179,오산사회적경제협의회   코로나  취약계층 물품 지원나서,1,오산사회적경제협의회가  코로나  취약계층에게 물품 지원 협약을 체결하고 기념촬영을 하고 있다   오산사회적경제협의회 회장 이규희 가  코로나 로 어려움을 겪고 있는 지역 취약계층 지원을 위해 오산시  개동  ,1
180, 군위 자두빵   순천만 갈대 업싸이클   로컬 크리에이터  됐다,0,신종  코로나  바이러스 감염증 코로나 로 지역 간 이동마저 자유롭지 않아 경제적으로 더욱 어려운 요즘 그동안 지역의 특성을 살려 곳곳에 숨어 있는 아름다운 자연과 문화를 상품화해 주목을 받았던 지역 창업자들이  ,1
181,이천시  순번대기 로비 확장으로 시민호응 커,0,특히  더워지는 날씨와  코로나 의 확산에 따른 생활 속 거리두기의 일환으로 민원인의 접촉을 최소화하고   여가지의 다양한 화초와 녹색식물이 가득하여 종합민원실을 찾는 시민들의 심미적인 안정감까지 주고 있다  ,1
182,이천라이온스클럽  사랑의 국수 마스크 전달,1, 코로나    확산 방지를 위해 경제적으로 어려움을 겪고 있는 취약계층에게 도움이 되길 바란다 고 말했다  이춘석 창전동장은  코로나   로 기부 활동이 위축되고 있는 상황에 관내 어르신과 취약계층이 건강하게 지낼  ,1
183,포카리스웨트   스웨트 온  온라인 캠페인 활발,0, 코로나 의 영향으로 언택트가 일상으로 자리잡은 가운데 최근 언택트를 넘어  온택트  마케팅이  김정희 동아오츠카  스웨트 온  캠페인 담당자는  코로나 로 인해 집콕을 할 수 밖에 없는 상황에서  ,1
